,geo,id,created_at,text,author_id,lang,public_metrics,description,name,id,verified,protected,location,username,country_code,country,name,geo,full_name,place_type,id
104,{'place_id': 'a6c257c61f294ec1'},1233407692154327042,2020-02-28T15:04:44.000Z,"my father born 1899, a  WWI Veteran, and of course Jacobs is my family name. We need Brother's keepers restore our dignity and honor with approved  housing and approve my MST disability claim. Thank you. EMAIL: johnangusjacobs@gmail.com and cell: 336-253-1545 or msg: 336-446-9492",32309477,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NYCCouncil Member, District 39. Immigration Committee Chair. Organizer, feminist, CUNY alum, Lupus survivor. Cat mom. Brooklyn born & raised. She/her.",Shahana Hanif 🦾,1113363354,True,False,BK DISTRICT 39,ShahanaFromBK,US,United States,CCSU Student Center,"{'type': 'Feature', 'bbox': [-72.76729148980252, 41.69249744820492, -72.76729148980252, 41.69249744820492], 'properties': {}}",CCSU Student Center,poi,07d9db7ffc080003
105,{'place_id': '004d59e752d3bf33'},1232844698299109379,2020-02-27T01:47:35.000Z,Great day in Augusta. Labor &amp; Housing passed my bill to eliminate the sub-minimum wage for persons w/ disabilities with a unanimous vote. Respect. Dignity. Progress. #MEPolitics https://t.co/zCIw2romaz,35625582,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 27, 'quote_count': 0}","State Senator, OR SD 8
Running for re-election in 2022!
Legislative website: https://t.co/4sKIvqs2UB
Campaign website: https://t.co/kCATSwh2LF",Sara Gelser Blouin,81012569,True,False,"Corvallis, OR",SenSaraGelser,US,United States,Shenorock,"{'type': 'Feature', 'bbox': [-73.751789, 41.318239, -73.728897, 41.338088], 'properties': {}}","Shenorock, NY",city,f89cf7d1f19da56b
106,{'place_id': '001a980b0bf26339'},1232438625645801477,2020-02-25T22:54:00.000Z,THIS is an example of how disability should be described when sharenting. Not deficit based. Not parent pity. Not ableist tropes or reinforcing stereotypes. No images or exposure of the child that violates their dignity and personhood. No icky martyrdom.#sharenting #disability https://t.co/boQzxqnLXr,1215687610225561600,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mamá to Blue Tovar 🐕 🐾• Believer in improving schools to close prisons • Doctoral Student @UHCOE • Former Principal • School Improvement @CorsicanaISD,Margarita Tovar,326621038,False,False,"Corsicana, TX",MaggyTovar1,US,United States,Flint,"{'type': 'Feature', 'bbox': [-83.831237, 42.899436, -83.6199828, 43.089481], 'properties': {}}","Flint, MI",city,0138153149b79c7f
107,{'place_id': '5c62ffb0f0f3479d'},1230927430782574592,2020-02-21T18:49:03.000Z,“Supported Decision Making is a tool that builds a support network around individuals with disabilities while preserving their dignity and autonomy.” - Rep. Jennifer Longdon https://t.co/Ijt59Ttx79,58543537,en,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","I'm an independent thinker & female business owner. Follow me for information on the Phx housing market, & various things/people I find hilarious or provoking",🌵Kimberly🌊,89497048,False,False,"Scottsdale, AZ",KSHansenrealtor,US,United States,New Orleans,"{'type': 'Feature', 'bbox': [-90.137908, 29.889574, -89.884108, 30.075628], 'properties': {}}","New Orleans, LA",city,dd3b100831dd1763
108,{'place_id': '07d9db2ea1080000'},1227720854844387334,2020-02-12T22:27:16.000Z,"My purpose is serving by securing grace, dignity including advocating for individuals with intellectual disabilities. Gv personal testimony to the House/Senate Budget Committees. The waitlist has 8,000+ 8 yrs #advocacy #intellectualdisabilities #statecapitol #Kansas @DocReggies https://t.co/FPTdp4KEQ5",821894136898818048,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",⭑ DotRat.eth ⭑ song trafficker ⭑ extremely 90s person ⭑ mom ⭑ red sox @letterstocleo @weareSONALA TV Toons: #AdaTwistScientist #DocMcStuffins #DCSuperHeroGirls,Kay Hanley ♡ Letters To Cleo,14782218,True,False,Los Angeles via Boston,kayhanley,US,United States,Boston City Hall,"{'type': 'Feature', 'bbox': [-71.0580039024353, 42.360367330738285, -71.0580039024353, 42.360367330738285], 'properties': {}}",Boston City Hall,poi,1028b99ffc96c001
109,{'place_id': '01fbe706f872cb32'},1225482906728005632,2020-02-06T18:14:27.000Z,"As a member of the human family, you possess infinite dignity and worth. No circumstance, no disability, no mental health issue diminishes one ounce of your dignity. If you need help, esp. if you’re facing a persistent health challenge, you are not alone. https://t.co/PpBixpDJ0C",7836472,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#Mom l #advocate l #change l #disabilities l #mentalhealth l #giving @jawonio #jawonio,DianaHess4JawonioSpecialNeeds,842090746102611977,False,False,"New York, USA",_dianahess,US,United States,Paducah,"{'type': 'Feature', 'bbox': [-88.72501, 37.0396234, -88.561066, 37.1098912], 'properties': {}}","Paducah, KY",city,716a188f14ca331e
110,{'place_id': '01a9a39529b27f36'},1225432171353169922,2020-02-06T14:52:51.000Z,"""That's a sore spot in the disability community..very quick to talk about cute, disabled children, but when those children grow up, being v reluctant to provide supports and services in order to be able to have a life with dignity and independence""  --@aneeman",41591401,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,MineolaILs,776424337679286272,False,False,,MineolaIL,US,United States,Fairfax,"{'type': 'Feature', 'bbox': [-77.335163, 38.83278, -77.268663, 38.872421], 'properties': {}}","Fairfax, VA",city,e4aee3ab11ef52a6
111,{'place_id': '5e6cc87c609e3a59'},1224906482002558978,2020-02-05T04:03:57.000Z,"""instead of trying to cut social security, we must expand social security so that every senior citizen in this country can live with the dignity they deserve and every American with a disability can live with the security they need.""",34196648,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Dell Diversity & Inclusion Director,Richard Lopez (He/Him/Él),484526714,False,False,"Round Rock, TX",InclusiveRich,US,United States,Cleveland,"{'type': 'Feature', 'bbox': [-81.877771, 41.392684, -81.5331634, 41.599195], 'properties': {}}","Cleveland, OH",city,0eb9676d24b211f1
112,{'place_id': '67b98f17fdcf20be'},1223252817705603073,2020-01-31T14:32:53.000Z,"“Bernie believes that, as a nation, we have a moral responsibility to ensure that all Americans have the support they need to live with dignity.

Disability rights will factor into virtually every area of policy-making in a Bernie Sanders administration.” #CripTheVote https://t.co/tcb2VdMpPb",22531506,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","I am a Trump supporter, De-throne Gov Murphy!  I love Tom Petty's Free Falling song it's where we are at in the USA! MAGA",NJ Voter-Against Phil Murphy As President,1075898215457787909,False,False,"New Jersey, USA",DawnMaier3,US,United States,Iselin,"{'type': 'Feature', 'bbox': [-74.337166, 40.553141, -74.292843, 40.585914], 'properties': {}}","Iselin, NJ",city,812a6cfdd31b4a5f
113,{'place_id': '0ea7b1010d150000'},1221093593588359168,2020-01-25T15:32:54.000Z,"Everything I love in one place!  @ASpecialBlendNC in #Greensboro.  

Serving their community with a great cup of #coffee ☕️ and providing #employment for adults with intellectual and developmental disabilities. 💛💙 

#aspecialplace #belonging #dignity #purpose #IDD https://t.co/LTZFOJ2Q7y",21786719,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 24, 'quote_count': 0}","Dad, husband, teacher, coach, veteran. Governor of Minnesota. Working to move our state forward as #OneMinnesota.",Governor Tim Walz,1064603540956565504,True,False,"Minnesota, USA",GovTimWalz,US,United States,Boston City Hall,"{'type': 'Feature', 'bbox': [-71.0580039024353, 42.360367330738285, -71.0580039024353, 42.360367330738285], 'properties': {}}",Boston City Hall,poi,1002bb06fa142001
114,{'place_id': '3de739b7819a3b2d'},1219972812703707137,2020-01-22T13:19:19.000Z,The Justice Department late Tuesday filed a brief saying Ohio’s restriction on abortions of fetuses with Down syndrome is necessary to ensure “equal dignity of those who live with disabilities.”,107191237,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","ADHD music scholar at U TX Austin, parenting two Autistic superstars - he/him/his",Andrew Dell'Antonio,17531358,False,False,"Round Rock, TX",dellantonio,US,United States,Arizona,"{'type': 'Feature', 'bbox': [-114.818269, 31.3322463, -109.0451527, 37.004261], 'properties': {}}","Arizona, USA",admin,a612c69b44b2e5da
115,{'place_id': '07d9e38668481001'},1219013930338615296,2020-01-19T21:49:03.000Z,"Proud to attend a lunch today in support of Project Able. An organization providing exceptional support to children/families w/ special needs in the Chinese/Vietnamese community. Let’s ensure we treat everyone w/ dignity, especially our immigrant neighbors,persons w/ disabilities https://t.co/zQ461QV5dh",4885523950,en,"{'retweet_count': 6, 'reply_count': 3, 'like_count': 20, 'quote_count': 1}",Communications Director for @SenWarren🗽 Previously @JoaquinCastrotx @JulianCastro #GoSpursGo he/him/él,Alex Sarabia,282751665,False,False,"San Antonio, TX",SarabiaTX,US,United States,St Louis,"{'type': 'Feature', 'bbox': [-90.3205158, 38.5331934, -90.175132, 38.774349], 'properties': {}}","St Louis, MO",city,0570f015c264cbd9
116,{'place_id': 'c3d0d06760ca937b'},1217497472580378624,2020-01-15T17:23:12.000Z,"@OdietamoLives @USATODAY @AaronWorthing Oh right, I forgot. It's ""ancient"" because since that time, Trump has exhibited such class, dignity, outstanding moral character &amp; integrity. So nah, him looking like an unstable idiot as he mocked the reporter with a disability wasn't indicative of a pattern of behavior to..",23176084,en,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",Disabled,yyyyyyyy,368666599,False,False,Pennsylvania,PhoneyFinder,US,United States,Shaker Heights,"{'type': 'Feature', 'bbox': [-81.593675, 41.4570674, -81.50712, 41.492867], 'properties': {}}","Shaker Heights, OH",city,33d5fac88acb8fa8
117,{'place_id': 'fb3aafdc1555efcf'},1216392978043936768,2020-01-12T16:14:20.000Z,It is sad that the left's answer to dignity and respect for people with disabilities is more government benefits. We should be empowering those with disabilities to be part of the community and not force them onto government programs. The system is extremely broken.,14268324,en,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",Hospital worker. #TransRights 🏳️‍⚧️ She/Her 🛑#StopSuicide,Alexandra Halaby 🇵🇸,160304538,True,False,United States,iskandrah,US,United States,Minnesota,"{'type': 'Feature', 'bbox': [-97.239256, 43.499362, -89.483385, 49.384359], 'properties': {}}","Minnesota, USA",admin,9807c5c5f7a2c6ce
118,{'place_id': '011add077f4d2da3'},1215640749607411712,2020-01-10T14:25:14.000Z,"I’m running because I want to live in a district where people with disabilities are treated with dignity, not denied accommodations

I’m running because I want to live in a district where targeted city services reach families, young people, survivors of domestic violence, seniors",1113363354,en,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}","4770 Biscayne Blvd #1250
Miami, FL 33137

(305) 538-4545

Miami criminal lawyer, Dad, dog owner, musician, social media obsessed frustrated actor","David M. Edelstein, PA",16499590,False,False,"Miami, Florida",david_edelstein,US,United States,McKinney,"{'type': 'Feature', 'bbox': [-96.803319, 33.137357, -96.595889, 33.251946], 'properties': {}}","McKinney, TX",city,7eeed20da9c42064
119,{'place_id': '4da74513442e5fc5'},1212811150682836992,2020-01-02T19:01:25.000Z,"Thank you, @SEIU for standing for the rights, dignity and freedom of people with intellectual and developmental disabilities! https://t.co/6nGpFL40yd",81012569,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Minnesota House Assistant Majority Leader. State Representative District 14B (D-St. Cloud). 9th Grade Football Coach.,Rep. Dan Wolgamott,95583836,True,False,St. Cloud MN,RepWolgamott,US,United States,Los Banos,"{'type': 'Feature', 'bbox': [-120.879833, 37.033745, -120.803053, 37.088185], 'properties': {}}","Los Banos, CA",city,b1b6fc646de75904
120,{'place_id': '38d0e797745f4c5d'},1212798168355758080,2020-01-02T18:09:50.000Z,"• Food Insecurity 
• Equality for ppl w/ Disabilities 
• Farmworkers
• Dignity for Domestic Workers
• Foster Care 
• Indigenous Communities 
• Lead Poisoning 

These are issues that harm our communities on a daily basis at the local level. 

Who will continue the fight? https://t.co/BhbKRezW8x",326621038,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",The Arc Georgia advocates for the rights and full participation of all people with intellectual and developmental disabilities.,The Arc Georgia,22960233,False,False,"Atlanta, GA",thearcga,US,United States,Rancho Cucamonga,"{'type': 'Feature', 'bbox': [-117.637862, 34.077184, -117.4864431, 34.166156], 'properties': {}}","Rancho Cucamonga, CA",city,36ac79e68ace76e4
121,{'place_id': '0a0de7bd49ef942d'},1211507912222228480,2019-12-30T04:42:49.000Z,"I for one, Melissa, have so enjoyed your upbeat &amp; cheerful perspective, particularly when dealing w/your disability. You’ve consistently exhibited grace &amp; dignity, along with being FUN!
Here’s to you &amp; all your dreams coming true, Melissa🌟
#TheView 
#beautifulsoul https://t.co/yWsVrBMjOc",89497048,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Fronteriza, Attorney, Community Advocate, and Democrat for Attorney General in Texas. She/Ella.",Rochelle Garza,39843214,True,False,"Brownsville, TX",RochelleMGarza,US,United States,Nashville,"{'type': 'Feature', 'bbox': [-87.022482, 35.9945681, -86.560616, 36.405448], 'properties': {}}","Nashville, TN",city,00ab941b685334e3
122,{'place_id': '3b77caf94bfc81fe'},1205973605571387392,2019-12-14T22:11:28.000Z,"@WelcomeToDot Is that @StopandShop on Newport Ave? My uncle Kevin Hanley, a man with intellectual disability resulting from a brain injury at birth, worked as a bagger there for over 2 decades. That work gives Kev + others like him a life of dignity and financial independence. I ❤️ Stop&amp;Shop!",14782218,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}",State Representative (D-OKC).,Rep. Mickey Dollens,119167800,True,False,"Oklahoma City, OK",MickeyDollens,US,United States,Fort Collins,"{'type': 'Feature', 'bbox': [-105.148074, 40.47168, -104.979811, 40.656701], 'properties': {}}","Fort Collins, CO",city,b2e4e65d7b80d2c1
123,{'place_id': '4993b962771646cb'},1205107582064562176,2019-12-12T12:50:12.000Z,Have you seen this??? https://t.co/vbfuR8voyC #doggiedaycare #Disability #Job #dignity #animallover #dogs,842090746102611977,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","3689 Coolidge Ct., Ste. 8, Tallahassee, FL  323111, (850) 894-0152 Florida Bar Board Certified Elder Law Attorney, licensed in Florida & Montana.",Twyla Sketchley,261498304,False,False,Tallahassee,TLHElderLaw,US,United States,Waynesboro,"{'type': 'Feature', 'bbox': [-78.951336, 38.042755, -78.855374, 38.099106], 'properties': {}}","Waynesboro, VA",city,ae182036ae63c038
124,{'place_id': '1e11d8be00564690'},1202612471149875201,2019-12-05T15:35:31.000Z,"#MineolaProud of our students celebrating #InclusiveSchoolsWeek and caring about the dignity of all children, especially those with disabilities. @Hampton_Street @MineolaUFSD https://t.co/46EaehNpvx",776424337679286272,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",The State Education Resource Center of Connecticut,CT SERC,68690201,False,False,"Middletown, CT",ctserc,US,United States,League City,"{'type': 'Feature', 'bbox': [-95.178987, 29.438994, -94.9950713, 29.55532], 'properties': {}}","League City, TX",city,cf3b45e29c2c319b
