,public_metrics,geo,author_id,text,id,created_at,lang,description,username,name,verified,id,location,protected,full_name,id,place_type,country,geo,name,country_code
148,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@FrancesAnderton Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/rdbVCwt28d",1148741453553602560,2019-07-09T23:51:19.000Z,en,Inspiring & Nurturing the Human Spirit: 1 person/1 cup/1 neighborhood at a time Tweets are my Own! NO DM Please‼️,SatOnMeeting,Aymee ☕️💖😊,False,1530865422,"Naples, FL",False,,,,,,,
149,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@SaulKQED Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148741206647533568,2019-07-09T23:50:20.000Z,en,"Leading a simple, happy life with my husband in a remote rural area of the United States.",MartaWomack,Leela,False,821121356,,False,,,,,,,
150,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@SCANPH Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148741089660030976,2019-07-09T23:49:53.000Z,en,DC Fiscal Policy Institute promotes opportunity and widespread prosperity for all DC residents through independent research and thoughtful policy solutions.,DCFPI,DCFPI,False,222271933,,False,,,,,,,
151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@directorLACDMH Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148740724952748033,2019-07-09T23:48:26.000Z,en,Chief of Staff for Governor Spencer J. Cox State of Utah,JonSPierpont,Jon S. Pierpont,False,778603843,"Salt Lake City, Utah",False,,,,,,,
152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@marthaGroves Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN",1148740492235902976,2019-07-09T23:47:30.000Z,en,Board certified aesthetic plastic surgeon in Raleigh with great staff and amazing noninvasive technology to go along with our surgical practice.,drcynthiadiehl,Cynthia Diehl,False,786173385277530112,"Raleigh, NC",False,,,,,,,
153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@dillonliam Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148740109950312448,2019-07-09T23:45:59.000Z,en,"Rabbi, Congregation Ahavath Sholom, Fort Worth, Texas. Cowtown Clergy #GLM God’s Love Matters, #EPL Fan",RabbiABloom,Rabbi Andrew Bloom,False,705475428,"Fort Worth, TX",False,,,,,,,
154,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@LATDoug Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148739982305067010,2019-07-09T23:45:28.000Z,en,"Husband | Dad of two | Veteran | Fairfax City Councilman | Representing people to government, not the other way around 🇺🇸",SangYi,Sang Yi,True,262454814,"Fairfax, Virginia",False,,,,,,,
155,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@heyavishay Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148739891984867328,2019-07-09T23:45:07.000Z,en,"Srsly social. Podcaster. Mom of boys, furs and feathered. Crazy need to get meals on tables. Never have I been so proud to #StandwithFTB",ShannonOliviero,Shannon H Oliviero,False,25683677,"Tampa, Florida",False,,,,,,,
156,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst @MayorOfLA @EveryoneIn_LA @Latimes #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/qnsdJzzVbf",1148738601770876928,2019-07-09T23:39:59.000Z,en,,ferrylines,Remote Small Island,False,47478090,Pacific Northwest,False,,,,,,,
157,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst @MayorOfLA @EveryoneIn_LA @Latimes #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148738106545201154,2019-07-09T23:38:01.000Z,en,ATU is a volunteer tenants collective fighting gentrification & displacement within an anti-capitalist framework. Hotline: (872) 216-5288  https://t.co/WLbbOKoUbT,AutonomousUnion,Autonomous Tenants Union,False,2513184137,"Albany Park Chicago, IL",False,,,,,,,
158,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '94965b2c45386f87'},205902273,Interesting approach by #finland in tackling #homelessness: remove the #homeless part. Amazing how addressing a problem directly and giving people #dignity could make a difference. https://t.co/LUORm6NurT #makingadifference #weforum,1147345989906382858,2019-07-06T03:26:15.000Z,en,Pastor in the @unitedchurch serving in Pennsylvania. Writings/Interviews: @wapo + @TheAtlantic + @sojourners + @SpiritHealthMag + @NPRItsBeenAMin.,RevJesKast,Reverend Jes Kast,False,101344552,"Pennsylvania, USA",False,,,,,,,
159,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'dd9c503d6c35364b'},814090499489492992,"More importantly, DT was more upset that visiting foreign heads “shouldn’t be seeing this filth &amp; homelessness”, instead of the more “presidential response” that -this is terrible &amp; we must restore dignity &amp; help to LIFT these people from their horrible circumstances .😖 https://t.co/9h4qtEjlUD",1146189730830327809,2019-07-02T22:51:41.000Z,en,NYS Assembly Member. Passed Marriage Equality 🏳️‍🌈. Repealed 50-a ⚖️. Former Public Defender 🗽. Lifelong NYer 🍕. He/Him/His.,Danny_ODonnell_,Danny O’Donnell,True,198720628,"New York, NY",False,,,,,,,
160,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",{'place_id': '5876e96f70283826'},994375644724285442,"The recipe to help #homeless people is NOT HOUSING &amp; NOT SHELTER. It is BOTH with a big portion of hope, dignity &amp; opportunity in the mix.
#Florida #homelessness https://t.co/iapBHhGUPg",1141691390247747585,2019-06-20T12:56:53.000Z,en,"""Prized mom who low-key runs the District"" and unabashed supporter of public schools.",NicoleAngresano,Nicole Angresano,False,1649024845,Milwaukee,False,,,,,,,
161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '1d9a5370a355ab0c'},260372817,"@Power_Construct Thank you, @power_construct for partnering with us on our mission at @a_Safe_haven to help end #homelessness! The 500 toiletry kits will make a HUGE difference to greet people w dignity &amp; compassion in their time of crisis!  WE are Building a Better World with #PowerWithPurpose",1139548798995316739,2019-06-14T15:03:00.000Z,en,Father and Husband. Active in non-profit Creative Fresno. Live tweeter of City Council and Board of Supervisors’ meetings. Venmo: @ Andy-Hansen-Smith,AndyHS,AndyHS,False,14888706,"Fresno,CA",False,,,,,,,
162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': 'b15edfa4a478d83f'},107191998,Sign up to ride and support WLP @RideForFood! Funds raised help bring dignity and health back to our guests facing poverty and homelessness. Learn more: https://t.co/F4zranChvr 💛🚲💚 https://t.co/Q0MCFF9cW6,1136733505466109953,2019-06-06T20:36:01.000Z,en,Deputy Director at @DrugPolicyNerds |@DrugPolicyOrg | Writer | Speaker | Lapsed Academic | Researcher-Advocate | Brown | She/Her/Dr. | Your Unverified Fave,MyHarmReduction,Sheila Vakharia PhD MSW,False,178193641,"Brooklyn, NY",False,,,,,,,
163,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'c2270f3c90deeb93'},834287897771724800,"Baldwinites witness veteran bill signing (Baldwin Herald)
Baldwin veteran &amp; veteran advocates were on hand to see the county's ""Dignity for Heroes"" Act signed into law seeks 2 end veteran homelessness in Nassau County #BliNY11510 #NY_Legion #veterans https://t.co/qjpR8p2zfU",1136504451437608960,2019-06-06T05:25:51.000Z,en,"Community Engagement Officer, https://t.co/AoFwSCPIN9, Husband and father. Contributor to @AStreetAdvocate #EndHomelessness #StreetOutreach #TraverseCity",tweetoutreach,Ryan Hannon,False,887833939,"Traverse City, MI",False,,,,,,,
164,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",{'place_id': 'c2270f3c90deeb93'},834287897771724800,"Baldwinites witness veteran bill signing (source: Baldwin Herald)
Baldwin veteran &amp; veteran advocates were on hand to see the county's ""Dignity for Heroes"" Act signed into law. The package, introduced by County Legislator Josh Lafazan, seeks 2 end veteran homelessness in Nassau..",1134293093740634114,2019-05-31T02:58:42.000Z,en,"🇨🇴🇺🇸 Architect Relations @Salesforce👩🏽‍💻, 23x SF Certified, @Archladies Co-Lead, @RADWomenCode Coach. My handle is a BTVS pun. Tweets are my own.",sunnydalelow,Susannah Kate St-Germain,False,18292034,"Duncan, SC",False,,,,,,,
165,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}","{'place_id': '8173485c72e78ca5', 'coordinates': {'type': 'Point', 'coordinates': [-84.3889, 33.7566]}}",239514968,"Our shower trailer for our neighbors experiencing homelessness is tagged and rolling ! We’ve see 48 neighbors come off the street in the ATL! #grace #family #service #homeless #homelessness #dignity @ Atlanta, Georgia https://t.co/LkC3g0ppx4",1132617525982683136,2019-05-26T12:00:35.000Z,en,Great Things Happen When We Live United....donateunited.org,UWForsyth,United Way Forsyth County,False,69650051,"Winston-Salem, NC",False,,,,,,,
166,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",{'place_id': 'a592bd6ceb1319f7'},922703692721094656,"We're still giddy about our @LovebeginswithL donation! It feels so special to be able to give women experiencing #homelessness--who rarely have any products--top of the line, #organic products. Cheers to treating everyone with dignity. 🤗💜
.
#endperiodpoverty #periodwithdignity https://t.co/O5W1scyqmG",1130970202848366592,2019-05-21T22:54:43.000Z,en,"Non-profit org fighting to overcome #homelessness, #addiction and #poverty. Check our 'Help Hope Heroes' #podcast on all major apps",StephenCenterNE,StephenCenter,False,865550217604587520,"Omaha, NE",False,,,,,,,
167,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",{'place_id': 'a592bd6ceb1319f7'},922703692721094656,"A HUGE congratulations to the Clairemont Coalition on Homelessness! This coalition is doing amazing work to support members of our community. We're very proud to partner with such an incredible organization! 💜
.
#RubyAwards2019 #endhomelessness #dignity #strongertogether https://t.co/5OglpJ4R5j",1129452822322327552,2019-05-17T18:25:11.000Z,en,"Our vision is to transform lives by addressing hunger, homelessness and profound poverty through awareness, action and generosity.",The_INN,The INN,False,176838030,"Hempstead, NY",False,,,,,,,
168,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",{'place_id': '7a615ec218d177f6'},967654959343742978,"Every week is #MentalHealthAwarenessWeek. Mental illness is a preexisting condition. It can kill the patient, families, and coworkers, break up marriages, and launch people into  poverty and homelessness. Treating mental illness saves lives, jobs, and dignity. #Healthcare4AllNow",1129017983404089346,2019-05-16T13:37:18.000Z,en,she/her | working to end homelessness and dismantle structural racism | pro-Palestinian rights | fan and daughter of @JerseyMikes,brittmanzo,Brittani Manzo,False,14228110,"Seattle, WA",False,,,,,,,
169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '00ab941b685334e3'},1472580348,@Wayneblackbur19 For so many they use homelessness as a reason to have their hand out. Dignity and self respect is gone for so many,1125562112548528129,2019-05-07T00:44:54.000Z,en,CEO @sandandshores | Master Storyteller | #LACounty Commissioner | #LLEADtheWay PR & Leadership Coach ✨ | VP @BPRSLA | Podcast 🎤 Host | #SpacesHost | ZPhiB,TonyaMcKenziePR,"Tonya McKenzie, Master Storyteller",False,1110198781,"Redondo Beach, CA",False,,,,,,,
170,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '67b98f17fdcf20be'},1560592586,"Join our Young Leaders in raising funds for our Welcome Basket Program! A new resident often arrives to Caritas with few belongings. You can help restore dignity to our residents! #CaritasCares #GreaterBoston #homelessness 

Link for event Details
https://t.co/GmeoP3eMcw https://t.co/C0WUftx2oA",1125497034172190720,2019-05-06T20:26:18.000Z,en,Writer and strategic communicator. Pronouns: He/Him/His. Nazis fuck off.,RobertPHuff,Rob Huff,False,677643,Tacoma,False,,,,,,,
171,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",{'place_id': 'b71fac2ee9792cbe'},102515617,. @SacSelfHelp is a leader in the scattered site housing model where they help folks experiencing homelessness reintegrate into the community with dignity and respect.,1123998454580162562,2019-05-02T17:11:29.000Z,en,"Vice President, Global Training Services",NajiAlmahmoud,NajiAlmahmoud,False,18352667,"NRW, Germany",False,,,,,,,
172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",{'place_id': 'fa37e818b629e4ea'},96075697,Spoke tonight at the Monterey Bay Central Labor Council Meeting to speak about addressing homelessness &amp; housing in Monterey County! This is something we should all care about addressing with compassion &amp; dignity! #MontereyCountyLeads✊🏽🏠 https://t.co/tehe19jTEH,1123830373572648960,2019-05-02T06:03:35.000Z,en,"Traditional, Gluten-Free, Vegan & Keto Pizzeria DINE IN, DELIVERY & CURBSIDE PICKUP",RazzisPizza,RAZZiS PIZZERiA,False,2169568225,Seattle,False,,,,,,,
173,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': 'a592bd6ceb1319f7'},922703692721094656,"We distributed 90 dignity bags of YOUR donated feminine hygiene products to women experiencing homelessness around the Neil Good Day Center! 💜
.
*Thank you to Liz Hampton for also donating water bottles!*
.
#endperiodpoverty #periodwithdignity #dignitybags #endhomelessness https://t.co/53h9VLBITW",1122524551718400001,2019-04-28T15:34:43.000Z,en,She/Her. #Hufflepuff Outspoken about Social Justice. @AndJoshBen510’s mom @BNBuzz Bookseller. Books are food for the soul & I aim to be well fed,Wendyreads2live,(((Wendy))),False,732286674227593217,"Massachusetts, USA",False,,,,,,,
174,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",{'place_id': '011add077f4d2da3'},221105686,"In Aug 2018, formerly homeless NYer @M_A_Dennis wrote in @NYDailyNews: ""Homelessness stripped away my dignity. That’s why I am taking action as a member of #HouseOurFutureNY” https://t.co/VZaFSTtlw3 @michaelgartland @rachelholliday",1120362298361688071,2019-04-22T16:22:41.000Z,en,,NikkiLIFT,Nicole Bell,False,790320800402399232,"Worcester, MA",False,,,,,,,
175,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 33, 'quote_count': 0}",{'place_id': '5a110d312052166f'},1040350590,Thanks for using our #SafeSleep hashtag and turning out to the community meeting tonight! Please continue to advocate for a #RightToRest &amp; #ServicesNotSweeps - we must respect the basic rights and dignity of our neighbors experiencing homelessness &amp; ensure housing exits!!! 💓🏡💓,1113693917516460032,2019-04-04T06:44:56.000Z,en,"Based in Texas. 

Fighting to end prison profiteering, mass incarceration, detention, and deportation. 

#AbolishICE #Abolition #WeKeepEachOtherSafe",Grassroots_News,Grassroots Leadership,False,334153057,"Austin, TX",False,,,,,,,
176,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",{'place_id': '8173485c72e78ca5'},253796705,"Spent the morning at the Dignity Museum, a (soon to be) traveling museum that shares the stories of those facing homelessness. https://t.co/9vWN614wt2",1113503265814196224,2019-04-03T18:07:21.000Z,en,"Your Way Home`s mission is to ensure that all who live, work, learn & invest in MontCo have equal opportunity to live in an affordable home & thriving community",YWHMontCo,Your Way Home,False,2527435928,"Montgomery County, PA",False,,,,,,,
177,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",{'place_id': '01fbe706f872cb32'},41406567,It was so exciting to hear @KamalaHarris talk about giving support &amp; dignity to those most in need. Looking forward to working with her on bold solutions to ending housing poverty &amp; homelessness! #NLICHForum19 https://t.co/DFFsurCiGa,1111031725277306880,2019-03-27T22:26:19.000Z,en,"The Trails, Trials,
& Tribulations
of The Trepid,
Travelling Troubador_

'Ego Sono,
proinde,
Ego Sum'_

'I Sing,
therefore,
I Am'_

_ 💙& 🎵 _",lovetown,Roman Stefano,False,26743329,United States,False,,,,,,,
178,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",{'place_id': '7142eb97ae21e839'},5649582,Why I'm such a huge fan of @imTerenceLester and his vision to end homelessness - https://t.co/BC0opdYnoo,1111029993054896131,2019-03-27T22:19:26.000Z,en,Official Long Beach Fire Department Twitter feed. Serving our Community since 1897. Emergency incident updates and public safety information. Semper Paratus.,LBFD,Long Beach Fire (CA),False,18952042,"Long Beach, CA",False,,,,,,,
179,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '0eb9676d24b211f1'},444294869,"@MacGrueber @CityofCleveland @OhioEnterprise @CHNhousing I could go on and on about all the wonderful things that our community partners are doing to end homelessness in our city.  And, i’m honored to of played a small, but very important role to address the dignity of putting a roof over our fellow brothers and sisters.",1110711531027742722,2019-03-27T01:13:59.000Z,en,"Account Exec @COACTagency. Podcast Host. Writer. Former @LiveNation & @RecordingAcad. Hails from Chicago, lives in Nashville & misses the weather in LA.",joannabasile,Joanna Basile,False,97803917,Music City,False,,,,,,,
180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': 'a592bd6ceb1319f7'},922703692721094656,"Fulfilling Destiny was out supporting another incredible #streetsofhope event last night! San Diegans experiencing homelessness received free hair cuts, dinner, and clothes. 💜

#endhomelessness #homelessness #fulfillingdestiny #dignity #sandiego #community #freehaircuts https://t.co/JX3PuyR7GH",1110585630403125248,2019-03-26T16:53:42.000Z,en,"Innovator, techie, educator, artist, medieval musicologist, organist, choir director, PhD. INTP-A Ennea5 Views my own.",jlrothburnette,"Jennifer Roth-Burnette, PhD",False,18837238,US,False,,,,,,,
181,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '7142eb97ae21e839'},27442500,"Thank you “On Second Thought” for posting our dialogue yesterday on homelessness and poverty. @OSTtalk 
.
#lovebeyondwalls #dignitymuseum #npr

https://t.co/M3AmtZNrSo",1110497255956586496,2019-03-26T11:02:32.000Z,en,"Brown, gay, YIMBY, millennial. Equity, environment, housing, transit, bicycles @eb4everyone Co-Exec, @CaRLA_org Watchdog.",g__mags,Greg Magofña,False,103884342,"Berkeley, CA",False,,,,,,,
182,"{'retweet_count': 2, 'reply_count': 11, 'like_count': 83, 'quote_count': 0}",{'place_id': '5a110d312052166f'},7985892,"Wow, thank you Del Seymour and @codetenderloin for honoring me tonight with the 1st annual @JeffAdachi award. Humbled and honored to accept it on behalf of everyone bringing dignity to people who are experiencing homelessness in SF. I’m speechless (which is rare!) https://t.co/D44Qyf1O3b",1108968839969030144,2019-03-22T05:49:09.000Z,en,"Human Services Campus, Inc. is a 501c3 that operates programs and collaborates with partners to end homelessness for single adults.",HSCPhx,Human Services Campus,False,937861443579396096,"Phoenix, AZ",False,,,,,,,
183,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",{'place_id': 'e4a0d228eb6be76b'},1335188772,"Glad to see that when the city takes ”action,” we @MHPHope are there to ensure people experiencing homelessness are treated with dignity, respect, empathy, compassion, and that they know their rights. @sbarnettjamison @CarlaSofronski https://t.co/od05MT2xUz",1105790564862230528,2019-03-13T11:19:49.000Z,en,Social impact communications firm. WBENC certified woman-owned business.,SageCom,Sage Communications,False,305811937,"Philadelphia, PA",False,,,,,,,
184,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28609906,"Doniece Sandoval from @LavaMae is restoring dignity and providing access to critical services for people experiencing homelessness through mobile hygiene service and pop-up care villages.

""People need to be seen....those things are vital.""",1104100842121048065,2019-03-08T19:25:28.000Z,en,"The official account of the legislative branch of Philadelphia government. 
https://t.co/FPo3duG2FC
https://t.co/31clSgCQc5",PHLCouncil,PHLCouncil,True,1849681435,"Philadelphia, PA",False,,,,,,,
185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': 'e4a0d228eb6be76b'},174271452,People experiencing homelessness are just people. People who have fallen on hard times or been dealt a bad hand. Why is it so hard for everyone to treat them with the dignity and respect you’d automatically afford someone who is housed?,1102925182732304384,2019-03-05T13:33:49.000Z,en,. Harley Doles former Supervisor Monroe- equality acceptance and tolerance the hallmark of American society. Christian Jews and All are What Makes America Great,MonroeSupervis1,MonroeSupervisor,False,803816436829474817,"Monroe, NY",False,,,,,,,
186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '2526edd24c06e60c'},799327385774456832,"@kathrynresister @lizzie_kent75 HOMELESSNESS 
is a National Emergency. 
Homeless people
go to ERs in bad weather. 
This is a huge cost to our system overall, and
THE
RICHEST 
COUNTRY 
IN 
THE 
WORLD 
should be able to provide shelter so that everyone can live with dignity.
#WhatsYourEmergency",1096801280956289024,2019-02-16T15:59:37.000Z,en,Mike Feuer:  The elected Los Angeles City Attorney. Consumers. Homelessness. School Safety. Gun Violence Prevention. Co-Founder @ProsecutorsAGV. Community.,CityAttorneyLA,"The Office of Mike Feuer, L.A. City Attorney",False,2201782562,"Los Angeles, CA",False,,,,,,,
187,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '0eb9676d24b211f1'},236088898,"There is an inherent cruelty in believing that another human being should not make a livable wage. When you deny the dignity of someone’s work you condemn an entire class of people to poverty, crime, and homelessness. #FightFor15",1096014077481156608,2019-02-14T11:51:33.000Z,en,"Bookseller, UX consultant, social media coordinator. Board member @NowSheRises. Alumna @MilanoSchool + @CornellEng.  Radicalized by Fred Rogers & A Bug's Life.",hollyd19,Holly Dowell,False,29103414,"Brooklyn, NY | she/her",False,,,,,,,
188,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",{'place_id': '322ed6e7cc8ff243'},201405185,Join us in congratulating our very own @eileenrich on receiving the 2019 @IrvineFdn Leadership Award for her work at @DowntownStreets to end homelessness through community and the dignity of work https://t.co/PcjQdSlyQO,1095396996884529152,2019-02-12T18:59:30.000Z,en,"We are the only black-owned, for-profit proptech firm whose mission is to end youth homelessness.",ctnfund,Changing The Narratives Fund,False,871389668700565506,"Orlando, FL",False,,,,,,,
189,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",{'place_id': '07d9f7389b088001'},15516333,"Thrilled to celebrate @DowntownStreets CEO Eileen Richardson who is receiving an award from @irvinefdn for providing jobs, dignity &amp; hope to people experiencing homelessness throughout Calif, incl most recently #Sacramento &amp; #WestSac. https://t.co/ADOHsIInhZ",1095162118725234688,2019-02-12T03:26:10.000Z,en,"Founder 1832 Comms 
🗣 Helps nonprofits raise more 💰  
📧 NPO daily newsletter: https://t.co/nb1KOmpKY8
🎙️ NPO podcast: https://t.co/LZqCz34VX5
🏡 Via New London CT/BOS/JAX/TO",EphraimGopin,Ephraim Gopin,False,243673454,"Jerusalem, Israel",False,,,,,,,
190,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-73.93949, 40.81554]}}",210254875,Yesterday I got to witness a culture of dignity that was truly special. As men and women experiencing #homelessness walked through the front door they were literally applauded by… https://t.co/IzJJuoBCeB,1092053254286991361,2019-02-03T13:32:39.000Z,en,The Gilbert and Jacki Cisneros Foundation works to cultivate a community that supports Latino education & our aim is to identify & support those key factors.,CisnerosFndn,The Gilbert & Jacki Cisneros Foundation,False,876894308309147650,"Fullerton, CA",False,,,,,,,
191,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': 'c596737f61af0189'},27379046,"How you view the Image of God affects every area of life.

Every fabric of society matters, from conception to #poverty &amp; #homelessness to #widows, #orphans, and refugees. Believers are called to be #ProLife in every area of life, because everyone is deserving of #dignity: https://t.co/YCmciakm27",1091416498407526401,2019-02-01T19:22:25.000Z,en,"Diversity, Inclusion & Belonging Mgr @indeed. Happily married super nerd fueled by coffee. Proud stepmom. Access enthusiast. Digs cats, comics & the Clash.",lauraebrady,Laura Brady (she/her) 💗💜💙,False,55358683,"Austin, TX",False,,,,,,,
192,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",{'place_id': 'e21c8e4914eef2b3'},1173968119,👍🏼 This is one of the really good ideas to address chronic homelessness for those who are ready to make a big change. Dignity makes a difference. https://t.co/8jUzI37gKO,1091364284527824897,2019-02-01T15:54:56.000Z,en,"Official account for the 53rd Mayor of the City of Portland, Oregon. (Pronouns: He/Him/His)",tedwheeler,Mayor Ted Wheeler,True,18708561,"Portland, OR",False,,,,,,,
193,"{'retweet_count': 60, 'reply_count': 7, 'like_count': 271, 'quote_count': 3}",{'place_id': '67b98f17fdcf20be'},77764733,"Tonight hundreds of volunteers are on the street participating in our homelessness census.

This night is not just about numbers, it’s about looking out for one another as neighbors and believing that every single person deserves security, dignity, and hope. #LookToBoston https://t.co/N5x5MNu3X7",1090829642406211584,2019-01-31T04:30:28.000Z,en,Righteous Fighter | Fringe anti-capitalist w/ @ACRECampaigns | 1/3 of @ghsundayshift |,traceyecorder,blackness everdeen 🐺🏞,False,20736218,"Oakland, CA",False,,,,,,,
